,date,shiborON,shibor1W,shibor2W,shibor1M,shibor3M,shibor6M,shibor9M,shibor1Y
1014,2019-01-24,2.263000,2.616000,2.716000,2.811000,2.904000,3.044000,3.245000,3.300000
1015,2019-01-25,2.362000,2.626000,2.748000,2.819000,2.902000,3.037000,3.239000,3.294000
1016,2019-01-28,2.194000,2.660000,2.882000,2.828000,2.901000,3.031000,3.228000,3.291000
1017,2019-01-29,2.078000,2.766000,2.982000,2.835000,2.900000,3.027000,3.211000,3.282000
1018,2019-01-30,2.002100,2.765000,2.997000,2.840000,2.901000,3.026000,3.199000,3.271000
1019,2019-01-31,2.238000,2.756000,2.979000,2.839000,2.900000,3.021000,3.182000,3.252000
1020,2019-02-01,2.100000,2.722000,2.843000,2.835000,2.900000,3.017000,3.168000,3.241000
1021,2019-02-02,2.264000,2.372000,2.571000,2.819000,2.900000,3.011000,3.143000,3.218000
1022,2019-02-03,2.086000,2.334000,2.470000,2.808000,2.900000,3.006000,3.133000,3.202000
1023,2019-02-11,2.265000,2.596000,2.522000,2.785000,2.898000,2.995000,3.118000,3.198000
1024,2019-02-12,2.017000,2.513000,2.497000,2.760000,2.872000,2.961000,3.079000,3.172000
1025,2019-02-13,1.722000,2.362000,2.442000,2.732000,2.852000,2.938000,3.044000,3.146000
1026,2019-02-14,1.721000,2.330000,2.397000,2.714000,2.830000,2.908000,3.015000,3.119000
1027,2019-02-15,1.713000,2.351000,2.393000,2.698000,2.802000,2.898000,2.996000,3.095000
1028,2019-02-18,1.822400,2.395000,2.398000,2.687000,2.797000,2.885000,2.989000,3.081000
1029,2019-02-19,1.967000,2.398000,2.404000,2.676000,2.778000,2.876000,2.979000,3.073000
1030,2019-02-20,1.854000,2.377000,2.398000,2.655000,2.759000,2.864000,2.966000,3.069000
1031,2019-02-21,2.030000,2.399000,2.409000,2.651000,2.749000,2.858000,2.958000,3.063000
1032,2019-02-22,2.431000,2.600000,2.518000,2.656000,2.749000,2.854000,2.955000,3.063000
1033,2019-02-25,2.605000,2.658000,2.628000,2.659000,2.752000,2.850000,2.953000,3.059000
1034,2019-02-26,2.705000,2.745000,2.862000,2.681000,2.756000,2.851000,2.953000,3.059000
1035,2019-02-27,2.654000,2.750000,2.887000,2.686000,2.756000,2.852000,2.954000,3.061000
1036,2019-02-28,2.584000,2.658000,2.730000,2.694000,2.751000,2.850000,2.951000,3.060000
1037,2019-03-01,2.155000,2.511000,2.565000,2.700000,2.750000,2.850000,2.950000,3.059000
1038,2019-03-04,1.933000,2.380000,2.424000,2.696000,2.750000,2.850000,2.950000,3.058000
1039,2019-03-05,2.266000,2.574000,2.490000,2.699000,2.750000,2.850000,2.950000,3.055000
1040,2019-03-06,2.074000,2.488000,2.488000,2.703000,2.750000,2.850000,2.950000,3.053000
1041,2019-03-07,2.060000,2.517000,2.487000,2.705000,2.751000,2.850000,2.950000,3.054000
1042,2019-03-08,2.047000,2.388000,2.448000,2.712000,2.755000,2.850000,2.950000,3.057000
1043,2019-03-11,2.092000,2.395000,2.432800,2.717200,2.756500,2.850000,2.950000,3.060000
1044,2019-03-12,2.365000,2.601000,2.458000,2.732000,2.761000,2.851000,2.950000,3.066000
1045,2019-03-13,2.079000,2.493000,2.461000,2.754000,2.768000,2.851000,2.950000,3.066000
1046,2019-03-14,2.310000,2.598000,2.480000,2.774000,2.777000,2.854000,2.953000,3.072000
1047,2019-03-15,2.655000,2.728000,2.617000,2.810000,2.799000,2.858000,2.956000,3.077000
1048,2019-03-18,2.756000,2.709000,2.861000,2.832000,2.814000,2.860000,2.958000,3.082000
1049,2019-03-19,2.666000,2.729000,2.991000,2.852000,2.823000,2.865000,2.960000,3.086000
1050,2019-03-20,2.714000,2.711000,2.946000,2.875000,2.833000,2.865000,2.962000,3.088000
1051,2019-03-21,2.661000,2.684000,2.936000,2.884000,2.838000,2.864000,2.963000,3.091000
1052,2019-03-22,2.620000,2.664000,2.970000,2.884000,2.837000,2.862000,2.962000,3.092000
1053,2019-03-25,2.535000,2.668000,2.896000,2.879000,2.836000,2.861000,2.957000,3.086000
1054,2019-03-26,2.495000,2.704000,2.901000,2.862000,2.828000,2.859000,2.950000,3.080000
1055,2019-03-27,2.286000,2.797000,2.932000,2.843000,2.819000,2.857000,2.940000,3.074000
1056,2019-03-28,2.041000,2.705000,2.923000,2.825000,2.807000,2.848000,2.931000,3.062000
1057,2019-03-29,2.486000,2.698000,2.911000,2.819000,2.801000,2.841000,2.924000,3.051000
1058,2019-04-01,2.315000,2.579000,2.713000,2.782000,2.795000,2.835000,2.917000,3.047000
1059,2019-04-02,1.956000,2.453000,2.527000,2.745000,2.786000,2.825000,2.913000,3.042000
1060,2019-04-03,1.663000,2.357000,2.403000,2.697000,2.767000,2.818000,2.909000,3.044000
1061,2019-04-04,1.417000,2.418000,2.376000,2.664000,2.758000,2.815000,2.906000,3.047000
1062,2019-04-08,1.428000,2.483000,2.378000,2.650000,2.754000,2.816000,2.906000,3.047000
1063,2019-04-09,1.797000,2.469000,2.450000,2.646000,2.751000,2.824000,2.908000,3.047000
1064,2019-04-10,2.278000,2.654000,2.566000,2.655000,2.755000,2.833000,2.914000,3.053000
1065,2019-04-11,2.735000,2.657000,2.779000,2.669000,2.760000,2.838000,2.923000,3.060000
1066,2019-04-12,2.652000,2.669000,2.805000,2.686000,2.761000,2.842000,2.924000,3.067000
1067,2019-04-15,2.797000,2.772000,2.902000,2.717000,2.768000,2.850000,2.939000,3.072000
1068,2019-04-16,2.883000,2.787000,2.982000,2.759000,2.774000,2.853000,2.947000,3.077000
