"code=2196.HK"
"symbol=Shanghai Fosun Pharmaceutical (Group) Co., Ltd."
"name=Shanghai Fosun Pharmaceutical (Group) Co., Ltd."
"board=Unknown"
"industry=Unknown"
"timeZone=Asia/Hong_Kong"
"intradayOpen="
"intradayClose="
"日期","开盘","最高价","最低价","闭市价","成交量"
"Apr 13, 2016","21.450000762939453","21.649999618530273","21.149999618530273","21.549999237060547","1278500"
"Apr 14, 2016","21.850000381469727","22.200000762939453","21.75","22.0","1683030"
"Apr 15, 2016","21.950000762939453","22.149999618530273","21.850000381469727","22.049999237060547","588000"
"Apr 18, 2016","21.799999237060547","22.0","21.549999237060547","21.799999237060547","993131"
"Apr 19, 2016","21.799999237060547","22.0","21.700000762939453","21.799999237060547","1039918"
"Apr 20, 2016","21.950000762939453","21.950000762939453","21.200000762939453","21.5","1688775"
"Apr 21, 2016","21.75","22.0","21.600000381469727","21.899999618530273","983358"
"Apr 22, 2016","21.5","21.899999618530273","21.399999618530273","21.549999237060547","576500"
"Apr 25, 2016","21.549999237060547","21.5","21.149999618530273","21.299999237060547","547500"
"Apr 26, 2016","21.299999237060547","21.299999237060547","20.799999237060547","21.0","1118281"
"Apr 27, 2016","21.100000381469727","21.799999237060547","21.100000381469727","21.75","1532526"
"Apr 28, 2016","21.75","21.75","20.950000762939453","21.299999237060547","1155500"
"Apr 29, 2016","21.299999237060547","21.399999618530273","21.0","21.100000381469727","561500"
"May 3, 2016","21.0","21.350000381469727","20.75","21.200000762939453","810188"
"May 4, 2016","21.299999237060547","21.299999237060547","20.850000381469727","21.149999618530273","401518"
"May 5, 2016","20.799999237060547","21.100000381469727","20.649999618530273","20.899999618530273","736500"
"May 6, 2016","20.799999237060547","20.799999237060547","20.25","20.25","630000"
"May 9, 2016","20.25","20.25","19.65999984741211","19.700000762939453","1911100"
"May 10, 2016","19.600000381469727","19.700000762939453","19.31999969482422","19.540000915527344","914000"
"May 11, 2016","19.700000762939453","20.0","19.5","19.719999313354492","1000500"
"May 12, 2016","19.520000457763672","19.780000686645508","19.3799991607666","19.399999618530273","698000"
"May 13, 2016","19.31999969482422","19.639999389648438","19.31999969482422","19.420000076293945","352000"
"May 16, 2016","19.440000534057617","19.760000228881836","19.219999313354492","19.600000381469727","490215"
"May 17, 2016","19.639999389648438","19.760000228881836","19.420000076293945","19.600000381469727","549500"
"May 18, 2016","19.299999237060547","19.420000076293945","19.020000457763672","19.200000762939453","494926"
"May 19, 2016","19.219999313354492","19.3799991607666","19.059999465942383","19.139999389648438","320000"
"May 20, 2016","18.8799991607666","19.34000015258789","18.860000610351562","18.959999084472656","1040212"
"May 23, 2016","19.219999313354492","19.65999984741211","19.18000030517578","19.440000534057617","554000"
"May 24, 2016","19.399999618530273","19.979999542236328","19.219999313354492","19.8799991607666","1011220"
"May 25, 2016","20.0","20.0","19.200000762939453","19.200000762939453","999597"
"May 26, 2016","19.200000762939453","19.579999923706055","19.020000457763672","19.100000381469727","1208998"
"May 27, 2016","19.200000762939453","19.6200008392334","19.200000762939453","19.479999542236328","801533"
"May 30, 2016","19.420000076293945","20.049999237060547","19.399999618530273","20.0","925581"
"May 31, 2016","19.760000228881836","20.350000381469727","19.760000228881836","20.200000762939453","2058531"
"Jun 1, 2016","20.049999237060547","20.450000762939453","20.0","20.0","806427"
"Jun 2, 2016","20.149999618530273","20.350000381469727","19.8799991607666","19.979999542236328","531500"
"Jun 3, 2016","20.200000762939453","20.450000762939453","19.920000076293945","20.200000762939453","872000"
"Jun 6, 2016","20.25","20.600000381469727","20.049999237060547","20.25","1355900"
"Jun 7, 2016","20.5","20.799999237060547","20.299999237060547","20.399999618530273","1512998"
"Jun 8, 2016","20.600000381469727","20.649999618530273","20.350000381469727","20.549999237060547","326000"
"Jun 10, 2016","20.5","20.549999237060547","19.959999084472656","20.049999237060547","869000"
"Jun 13, 2016","19.84000015258789","19.860000610351562","19.020000457763672","19.219999313354492","3577000"
"Jun 14, 2016","18.920000076293945","19.540000915527344","18.920000076293945","19.420000076293945","1382500"
"Jun 15, 2016","19.520000457763672","19.600000381469727","19.280000686645508","19.559999465942383","1289716"
"Jun 16, 2016","19.68000030517578","19.68000030517578","18.639999389648438","18.780000686645508","995731"
"Jun 17, 2016","18.899999618530273","18.979999542236328","18.420000076293945","18.600000381469727","1869657"
"Jun 20, 2016","18.780000686645508","18.780000686645508","18.5","18.600000381469727","886500"
"Jun 21, 2016","18.799999237060547","18.799999237060547","18.5","18.780000686645508","897500"
"Jun 22, 2016","18.780000686645508","18.899999618530273","18.739999771118164","18.84000015258789","749092"
"Jun 23, 2016","18.8799991607666","18.8799991607666","18.559999465942383","18.719999313354492","963000"
"Jun 24, 2016","18.6200008392334","18.719999313354492","17.8799991607666","18.399999618530273","1588500"
"Jun 27, 2016","18.399999618530273","18.639999389648438","18.280000686645508","18.479999542236328","990000"
"Jun 28, 2016","18.219999313354492","18.34000015258789","18.200000762939453","18.280000686645508","778000"
"Jun 29, 2016","18.5","18.520000457763672","18.31999969482422","18.440000534057617","1574500"
"Jun 30, 2016","18.6200008392334","19.0","18.520000457763672","18.899999618530273","2846398"
"Jul 4, 2016","18.600000381469727","19.079999923706055","18.600000381469727","18.940000534057617","2110500"
"Jul 5, 2016","19.0","19.1200008392334","18.65999984741211","18.81999969482422","1480500"
"Jul 6, 2016","18.760000228881836","18.760000228881836","18.280000686645508","18.34000015258789","2462700"
"Jul 7, 2016","18.3799991607666","18.799999237060547","18.3799991607666","18.6200008392334","1687000"
"Jul 8, 2016","18.6200008392334","18.65999984741211","18.399999618530273","18.5","1305936"
"Jul 11, 2016","18.860000610351562","19.399999618530273","18.780000686645508","19.399999618530273","1657570"
"Jul 12, 2016","19.3799991607666","19.719999313354492","19.280000686645508","19.68000030517578","1608500"
"Jul 13, 2016","19.780000686645508","20.049999237060547","19.600000381469727","19.799999237060547","1560000"
"Jul 14, 2016","19.65999984741211","19.81999969482422","19.559999465942383","19.719999313354492","596000"
"Jul 15, 2016","19.8799991607666","20.100000381469727","19.739999771118164","19.8799991607666","976550"
